index,word,block,pos
1077,idh1,"The meeting consisted of 3 scientific sessions ranging from neuropathology of IDH1 mutations; CIC, ATRX, and FUBP1 mutations in oligodendrogliomas and astrocytomas; and IDH1 mutations as therapeutic targets.",169
1077,mutantidh1,"Sessions consisted of a total of 10 talks by international leaders in low-grade glioma research, mutant IDH1 biology and its application in glioma research, and treatment..",97
1095,toll-likereceptor9,"To this end, we developed chemo-immunotherapy delivery vehicles based on sHDL nanodiscs loaded with CpG, a Toll-like receptor 9 (TLR9) agonist, together with docetaxel (DTX), a chemotherapeutic agent, for targeting GBM.",107
1095,tlr9,"To this end, we developed chemo-immunotherapy delivery vehicles based on sHDL nanodiscs loaded with CpG, a Toll-like receptor 9 (TLR9) agonist, together with docetaxel (DTX), a chemotherapeutic agent, for targeting GBM.",129
1095,cd8,that delivery of DTX-sHDL-CpG nanodiscs into the tumor mass elicited tumor regression and antitumor CD8(+),100
1145,januskinase(jak)2,"The janus kinase (JAK) 2/signal transducer and activator of transcription (STAT) 3 pathway regulates many cellular processes in GBM, including survival, proliferation, invasion, anti-apoptosis, and immune evasion.",4
1145,signaltransducerandactivatoroftranscription(stat)3,"The janus kinase (JAK) 2/signal transducer and activator of transcription (STAT) 3 pathway regulates many cellular processes in GBM, including survival, proliferation, invasion, anti-apoptosis, and immune evasion.",25
1145,jak2,"Here, we evaluated the preclinical efficacy of pacritinib, a novel compound targeting JAK2, using a collection of diverse patient-derived brain tumor initiating cells (BTICs).Experimental designThe effects of pacritinib on BTIC viability and sphere forming capacity were evaluated in vitro using the alamarBlue and neurosphere assays, respectively.",86
1145,jak2,On-target inhibition of JAK2/STAT3 signaling was investigated using western blotting.,24
1145,stat3,On-target inhibition of JAK2/STAT3 signaling was investigated using western blotting.,29
1145,stat3,"In vitro, pacritinib decreased BTIC viability and sphere forming potential at low micromolar doses and demonstrated on-target inhibition of STAT3 signaling.",140
1169,cusp9,"We now present a slight modification, designated CUSP9*.",49
1169,aktdehydrogenase,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",84
1169,angiotensinconverting,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",129
1169,"carbonicanhydrase-2,-9-12","The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",160
1169,cyclooxygenase-1-2,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",192
1169,cathepsinb,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",217
1169,hedgehog,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",230
1169,interleukin-6/5-lipoxygenase,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",240
1169,matrixmetalloproteinase-2and-9,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",271
1169,mammaliantargetofrapamycin,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",307
1169,neurokinin-1,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",338
1169,p-gpefflux,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",352
1169,thioredoxinreductase,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",370
1169,tissuefactor,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",393
1169,vascularendothelialgrowthfactorh3,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",461
1295,h3,"Genetic alterations were detected in 26 genes and aligned with recognized molecular subgroups includingH3 K27M-mutant (12),H3F3AG34-mutant (2),IDH-mutant (4), and hypermutator profiles (4).",123
1295,idh,"Genetic alterations were detected in 26 genes and aligned with recognized molecular subgroups includingH3 K27M-mutant (12),H3F3AG34-mutant (2),IDH-mutant (4), and hypermutator profiles (4).",143
