index,word,block,pos
1169,rapamycin,"The combined action of this suite of drugs blocks signaling at, or the activity of, AKT phosphorylation, aldehyde dehydrogenase, angiotensin converting enzyme, carbonic anhydrase -2,- 9, -12, cyclooxygenase-1 and -2, cathepsin B, Hedgehog, interleukin-6, 5-lipoxygenase, matrix metalloproteinase -2 and -9, mammalian target of rapamycin, neurokinin-1, p-gp efflux pump, thioredoxin reductase, tissue factor, 20 kDa translationally controlled tumor protein, and vascular endothelial growth factor.",327
1295,temozolomide,"We describe the largest molecularly-characterized cohort of children with pHGG treated with a 3-drug maintenance regimen of temozolomide, irinotecan, and bevacizumab (TIB) following radiation.",124
1295,irinotecan,"We describe the largest molecularly-characterized cohort of children with pHGG treated with a 3-drug maintenance regimen of temozolomide, irinotecan, and bevacizumab (TIB) following radiation.",138
1295,bevacizumab,"We describe the largest molecularly-characterized cohort of children with pHGG treated with a 3-drug maintenance regimen of temozolomide, irinotecan, and bevacizumab (TIB) following radiation.",154
1295,tib,"We describe the largest molecularly-characterized cohort of children with pHGG treated with a 3-drug maintenance regimen of temozolomide, irinotecan, and bevacizumab (TIB) following radiation.",167
1295,steroid,"Molecular profiling was performed by targeted DNA sequencing and toxicities, steroid use, and palliative care utilization were evaluated.",77
1295,temozolomide,"Side effects associated with chemotherapy delays or modifications included thrombocytopenia (28%) and nausea/vomiting (19%), with temozolomide dosing most frequently modified.",130
1295,temozolomide,"Our single-center experience demonstrates tolerability of this 3-drug regimen, with prolonged survival in DIPG compared to historical single-agent temozolomide.",147
1316,gadolinium,"Despite improvements in the spatial resolution and sensitivity of anatomic images, there remain considerable ambiguities in the interpretation of changes in the size of the gadolinium-enhancing lesion on T-1-weighted images as a measure of treatment response, and in differentiating between treatment effects and infiltrating tumor within the larger T-2 lesion.",173
1354,temozolomide,"Furthermore, CD133 positive cells were significantly resistant to chemotherapeutic agents including temozolomide, carboplatin, paclitaxel (Taxol) and etoposide ( VP16) compared to autologous CD133 negative cells.",100
1354,carboplatin,"Furthermore, CD133 positive cells were significantly resistant to chemotherapeutic agents including temozolomide, carboplatin, paclitaxel (Taxol) and etoposide ( VP16) compared to autologous CD133 negative cells.",114
1354,paclitaxel,"Furthermore, CD133 positive cells were significantly resistant to chemotherapeutic agents including temozolomide, carboplatin, paclitaxel (Taxol) and etoposide ( VP16) compared to autologous CD133 negative cells.",127
1354,taxol,"Furthermore, CD133 positive cells were significantly resistant to chemotherapeutic agents including temozolomide, carboplatin, paclitaxel (Taxol) and etoposide ( VP16) compared to autologous CD133 negative cells.",139
1354,etoposide,"Furthermore, CD133 positive cells were significantly resistant to chemotherapeutic agents including temozolomide, carboplatin, paclitaxel (Taxol) and etoposide ( VP16) compared to autologous CD133 negative cells.",150
1354,vp16,"Furthermore, CD133 positive cells were significantly resistant to chemotherapeutic agents including temozolomide, carboplatin, paclitaxel (Taxol) and etoposide ( VP16) compared to autologous CD133 negative cells.",162
1466,temozolomide,"Standard therapy (surgery, radiotherapy and chemotherapy with temozolomide) has very limited effectiveness, with median overall survival of patients no longer than 15 months.",62
1466,bevacizumab,"Unfortunately, to date, only a single anti-angiogenic agent, bevacizumab, has been approved for the treatment of recurrent GBM in the USA and Canada.",61
1492,tyrosine,A small subset of patients with fusions of receptor tyrosine kinases can benefit from existing FDA approved drugs and drugs available in various clinical trials.,52
1556,gefitinib,"To determine the maximum tolerated dose (MTD) and dose-limiting toxicity (DLT) of gefitinib, a receptor tyrosine kinase inhibitor of the epidermal growth factor receptor, plus sirolimus, an inhibitor of the mammalian target of rapamycin, among patients with recurrent malignant glioma.",82
1556,tyrosine,"To determine the maximum tolerated dose (MTD) and dose-limiting toxicity (DLT) of gefitinib, a receptor tyrosine kinase inhibitor of the epidermal growth factor receptor, plus sirolimus, an inhibitor of the mammalian target of rapamycin, among patients with recurrent malignant glioma.",104
1556,sirolimus,"To determine the maximum tolerated dose (MTD) and dose-limiting toxicity (DLT) of gefitinib, a receptor tyrosine kinase inhibitor of the epidermal growth factor receptor, plus sirolimus, an inhibitor of the mammalian target of rapamycin, among patients with recurrent malignant glioma.",176
1556,rapamycin,"To determine the maximum tolerated dose (MTD) and dose-limiting toxicity (DLT) of gefitinib, a receptor tyrosine kinase inhibitor of the epidermal growth factor receptor, plus sirolimus, an inhibitor of the mammalian target of rapamycin, among patients with recurrent malignant glioma.",227
1556,gefitinib,"Patients and s Gefitinib and sirolimus were administered on a continuous daily dosing schedule at dose levels that were escalated in successive cohorts of malignant glioma patients at any recurrence who were stratified based on concurrent use of CYP3A-inducing anticonvulsants [enzyme-inducing antiepileptic drugs, (EIAED)].",15
1556,sirolimus,"Patients and s Gefitinib and sirolimus were administered on a continuous daily dosing schedule at dose levels that were escalated in successive cohorts of malignant glioma patients at any recurrence who were stratified based on concurrent use of CYP3A-inducing anticonvulsants [enzyme-inducing antiepileptic drugs, (EIAED)].",29
1556,gefitinib,"The MTD was 500 mg of gefitinib plus 5 mg of sirolimus for patients not on EIAEDs and 1,000 mg of gefitinib plus 10 mg of sirolimus for patients on EIAEDs.",22
1556,sirolimus,"The MTD was 500 mg of gefitinib plus 5 mg of sirolimus for patients not on EIAEDs and 1,000 mg of gefitinib plus 10 mg of sirolimus for patients on EIAEDs.",45
1556,gefitinib,"The MTD was 500 mg of gefitinib plus 5 mg of sirolimus for patients not on EIAEDs and 1,000 mg of gefitinib plus 10 mg of sirolimus for patients on EIAEDs.",98
1556,sirolimus,"The MTD was 500 mg of gefitinib plus 5 mg of sirolimus for patients not on EIAEDs and 1,000 mg of gefitinib plus 10 mg of sirolimus for patients on EIAEDs.",122
1556,gefitinib,Gefitinib exposure was not affected by sirolimus administration but was significantly lowered by concurrent EIAED use.,0
1556,sirolimus,Gefitinib exposure was not affected by sirolimus administration but was significantly lowered by concurrent EIAED use.,39
1556,gefitinib,"We show that gefitinib plus sirolimus can be safely coadministered on a continuous, daily dosing schedule, and established the recommended dose level of these agents in combination for future phase 2 clinical trials.",13
1556,sirolimus,"We show that gefitinib plus sirolimus can be safely coadministered on a continuous, daily dosing schedule, and established the recommended dose level of these agents in combination for future phase 2 clinical trials.",28
1608,bevacizumab,"To date, the only targeted therapy for gliomas approved by the US Food and Drug Administration is bevacizumab, which targets vascular endothelial growth factor.",98
1608,nad+,"Mutations in the IDH1/2 genes are central to gliomagenesis in a high proportion of grade II and III gliomas, and ongoing trials are examining vaccines against IDH1, small molecular inhibitors of IDH1 and IDH2, and metabolic components including NAD+ depletion to target IDH-mutated gliomas.",245
1651,vatalanib,"BACKGROUND This study determined the maximum tolerated dose (MTD) and dose-limiting toxicities (DLT) of the oral vascular endothelial growth factor receptor (VEGFR) inhibitor, vatalanib, when administered with imatinib and hydroxyurea on a continuous daily schedule among recurrent malignant glioma patients.",176
1651,imatinib,"BACKGROUND This study determined the maximum tolerated dose (MTD) and dose-limiting toxicities (DLT) of the oral vascular endothelial growth factor receptor (VEGFR) inhibitor, vatalanib, when administered with imatinib and hydroxyurea on a continuous daily schedule among recurrent malignant glioma patients.",210
1651,hydroxyurea,"BACKGROUND This study determined the maximum tolerated dose (MTD) and dose-limiting toxicities (DLT) of the oral vascular endothelial growth factor receptor (VEGFR) inhibitor, vatalanib, when administered with imatinib and hydroxyurea on a continuous daily schedule among recurrent malignant glioma patients.",223
1651,hydroxyurea,METHODS All patients received 500 mg of hydroxyurea twice daily.,40
1651,imatinib,Imatinib was dosed at 400 mg per day for patients not taking enzyme-inducing antiepileptic drugs (EIAEDs; stratum A) and at 500 mg twice-a-day for patients taking EIAEDs (stratum B).,0
1651,vatalanib,"Vatalanib was escalated from 500 mg to 1250 mg twice daily in successive cohorts, independently for each stratum.",0
1651,vatalanib,The MTD of vatalanib for all patients was 1000 mg twice-a-day.,11
1651,imatinib,"Concurrent administration of imatinib and hydroxyurea did not affect vatalanib exposure, but EIAEDs decreased vatalanib and imatinib plasma exposures.",29
1651,hydroxyurea,"Concurrent administration of imatinib and hydroxyurea did not affect vatalanib exposure, but EIAEDs decreased vatalanib and imatinib plasma exposures.",42
1651,vatalanib,"Concurrent administration of imatinib and hydroxyurea did not affect vatalanib exposure, but EIAEDs decreased vatalanib and imatinib plasma exposures.",69
1651,vatalanib,"Concurrent administration of imatinib and hydroxyurea did not affect vatalanib exposure, but EIAEDs decreased vatalanib and imatinib plasma exposures.",110
